808,_,_,_,_
809,包装,很好,包装,正面
810,_,不错,整体,正面
810,_,不错,整体,正面
811,_,好用,整体,正面
811,_,很划算,价格,正面
812,快递速度,真快,物流,正面
813,香味,淡淡的,气味,正面
813,服务态度,好,服务,正面
813,_,还不错,整体,正面
814,_,挺水润的,使用体验,正面
814,_,很服帖,使用体验,正面
815,_,货真价实,整体,正面
816,_,很自然,功效,正面
817,_,还可以,整体,正面
818,_,很好用,整体,正面
819,_,_,_,_
820,_,好用,整体,正面
821,_,很不错,整体,正面
821,_,很喜欢,整体,正面
822,_,蛮好的,整体,正面
822,_,划算,价格,正面
823,活动,蛮划算的,价格,正面
824,_,容易刮伤,使用体验,负面
825,_,棒棒哒,整体,正面
826,物流,很给力,物流,正面
826,_,很好,整体,正面
826,_,很干净,功效,正面
826,_,很温和,使用体验,正面
827,_,不错,整体,正面
827,_,很好,整体,正面
828,价格,实惠,价格,正面
828,物流,快,物流,正面
829,_,很满意,整体,正面
830,物流,快速,物流,正面
830,卖家,特别好,服务,正面
830,_,特别漂亮,整体,正面
830,_,物美价廉,价格,正面
831,_,挺好的,整体,正面
832,_,没有味,气味,正面
832,_,很好用,整体,正面
833,_,洗了脸养,使用体验,负面
834,_,很隐形,功效,正面
835,_,不错,整体,正面
835,_,很清爽,使用体验,正面
835,_,不油腻,使用体验,正面
836,_,太好,整体,正面
836,_,超级好用,整体,正面
837,_,给毁了,使用体验,负面
838,_,根本不是八杯水,整体,负面
838,_,假货,真伪,负面
839,_,还可以,整体,正面
839,味道,_,气味,正面
840,_,很好用,整体,正面
840,_,是正品,真伪,正面
841,_,是正品,真伪,正面
841,_,好用,整体,正面
841,_,便宜,价格,正面
841,_,好多,价格,正面
842,包裹,有点压坏了,包装,负面
842,_,还好,整体,正面
843,_,很显白,功效,正面
843,_,挺好,整体,正面
844,_,是正品,真伪,正面
844,_,超优惠,价格,正面
845,飞粉,太严重,功效,负面
845,_,一点都不好,整体,负面
846,颜色,好看,功效,正面
846,物流,快速,物流,正面
846,_,很好,物流,正面
846,服务态度,_,服务,正面
847,_,温和,使用体验,正面
847,清洁能力,_,功效,正面
848,味道,太大,气味,负面
848,价格,便宜,价格,正面
849,_,不错,整体,正面
850,服务,很满意,服务,正面
850,_,保证,整体,正面
850,_,很喜欢,整体,正面
851,_,还不错,整体,正面
851,_,挺香的,气味,正面
851,_,不是很丰富  也挺好,整体,正面
852,_,有点过敏,使用体验,负面
853,_,还好,整体,正面
853,_,很漂亮,整体,正面
854,保湿效果,很好,功效,正面
854,_,很温和,使用体验,正面
854,_,不油腻,使用体验,正面
854,_,很不错,整体,正面
855,_,挺好用的,整体,正面
855,_,挺多的,其他,正面
856,_,难受,整体,负面
857,泡泡,比较丰富,使用体验,正面
858,_,还不错,整体,正面
859,吸收情况,挺好,使用体验,正面
859,吸收,不油腻,使用体验,正面
859,_,挺喜欢的,整体,正面
860,香味,特别好闻,气味,正面
861,_,不错,整体,正面
862,_,很好,整体,正面
863,浮粉,_,功效,负面
864,包装,忒简单,包装,正面
864,_,不错,整体,正面
865,味道,好闻,气味,正面
865,_,很好用,整体,正面
866,味道,清香,气味,正面
866,_,挺不错的,整体,正面
866,补水的效果,_,功效,正面
867,气味,香中带着难闻,气味,正面
867,_,不好用,整体,正面
868,_,不错,整体,正面
869,_,非常喜欢,整体,正面
870,_,很不错,整体,正面
870,_,是正品,真伪,正面
871,_,还好,整体,正面
872,眉贴,断了,其他,负面
872,_,不好用,整体,负面
872,_,不好看,功效,负面
873,送货,飞快,物流,正面
874,物流服务,好,物流,正面
874,_,很好,整体,正面
875,_,很好,整体,正面
876,_,好用,整体,正面
876,_,经济,价格,正面
876,_,实惠,价格,正面
877,_,挺好用的,整体,正面
877,_,还不错,整体,正面
877,_,不刺激,使用体验,正面
878,_,不油,使用体验,正面
878,_,非常好,整体,正面
879,_,特别好用,整体,正面
879,_,还不错,整体,正面
879,_,太快了,物流,正面
880,_,哑光，直接用手也好推开，挺服帖的,使用体验,正面
881,_,可用,整体,正面
881,_,很好用,整体,正面
882,_,易推开,使用体验,正面
882,_,好吸收,使用体验,正面
882,_,不油腻,使用体验,正面
883,味道,别太香,气味,正面
884,_,非常好,整体,正面
885,_,_,_,_
886,_,不错,整体,正面
887,防晒效果,挺好的,功效,正面
887,防晒效果,_,功效,正面
888,_,不错,整体,正面
888,_,好,物流,正面
888,服务态度,_,服务,正面
889,_,很不错,整体,正面
889,_,很好,整体,正面
890,_,还不错,整体,正面
891,味道,有点上头,气味,负面
891,_,不显色,气味,负面
892,盒子颜值,很高,包装,正面
892,_,非常棒,整体,正面
893,_,不错,整体,正面
893,_,超实惠,价格,正面
894,_,很不错,整体,正面
895,_,比较满意,整体,正面
895,_,便宜,价格,正面
896,_,好用,整体,正面
896,_,很开心,整体,正面
897,外观,很精美,包装,正面
897,_,很温和,使用体验,正面
898,_,很好用,整体,正面
898,_,不干,使用体验,正面
898,_,提亮肤色,功效,正面
899,价格,很划算,价格,正面
899,_,还不错,整体,正面
899,_,很好,整体,正面
900,物流,很给力,物流,正面
901,_,特别好闻,气味,正面
902,_,发货  一打开好大一股指甲油的气味  不好闻,物流,负面
903,_,挺好的,整体,正面
904,_,挺好用的,整体,正面
904,_,挺好的,整体,正面
905,_,一般般,整体,中性
905,_,有点少，很干,使用体验,负面
906,快递,_,物流,负面
907,_,很服帖,使用体验,正面
907,_,很好用,整体,正面
907,_,不油腻,使用体验,正面
907,_,很快吸收,使用体验,正面
908,_,不错,整体,正面
908,_,喜欢,整体,正面
909,_,十分可爱,整体,正面
910,_,一点都不好用,整体,负面
911,_,淡淡的香味,气味,正面
911,_,水润,使用体验,正面
911,_,不干燥,使用体验,正面
912,_,不好,整体,负面
913,味道,有一点点味道 不好闻,气味,负面
914,_,很舒服,使用体验,正面
914,_,清爽,使用体验,正面
914,_,好吸收,使用体验,正面
915,_,好用,整体,正面
915,_,不厚也不过敏,使用体验,正面
916,价格,实惠,价格,正面
916,_,好,整体,正面
917,_,一点都不好看,整体,负面
917,_,太假了,使用体验,负面
918,客服态度,很好,服务,正面
918,_,不错,整体,正面
919,_,挺锋利的,功效,正面
919,_,不错,整体,正面
920,_,破烂包,包装,负面
921,_,不油腻,使用体验,正面
921,_,挺清爽的,使用体验,正面
922,效果,不好,功效,负面
923,吸收情况,挺好的,使用体验,正面
923,吸收,_,使用体验,正面
924,包装,有点差,包装,负面
924,_,不怎么好,整体,负面
924,_,太油了,使用体验,负面
924,精华液,_,包装,负面
925,_,很好用,整体,正面
926,_,蛮不错的,整体,正面
926,香味,_,气味,正面
927,_,不错,整体,正面
928,_,好好,整体,正面
929,礼盒包装,还不错,包装,正面
930,_,挺划算的,价格,正面
931,_,很划算,整体,正面
932,色差,太大,功效,负面
933,_,还不错,整体,正面
934,_,非常好,整体,正面
935,_,一般,整体,中性
935,_,不是很好用,整体,负面
936,物流,很快,物流,正面
936,活动,很划算,价格,正面
937,物流,很快,物流,正面
937,_,很棒,整体,正面
938,_,还行,整体,正面
938,_,比较自然,功效,正面
939,活动,很划算,价格,正面
940,气味,好大,气味,负面
940,_,很刺鼻,气味,负面
941,_,好用,整体,正面
942,_,碎的,其他,负面
943,上妆效果,不错,功效,正面
943,_,很自然,功效,正面
944,吸收,快,使用体验,正面
944,活动,给力,价格,正面
944,_,超级滋润,使用体验,正面
945,效果,不错,功效,正面
945,_,喜欢,整体,正面
946,_,很喜欢,整体,正面
946,_,很好看,整体,正面
947,赠品,没有,价格,负面
948,_,比较轻薄,使用体验,正面
948,_,不错,整体,正面
948,赠品,_,价格,正面
949,_,是假的,真伪,负面
950,_,很好用,整体,正面
951,_,很好用,整体,正面
951,_,滑滑的,使用体验,正面
952,_,不是很好,整体,负面
953,_,很好用,整体,正面
954,_,挺好,整体,正面
954,_,太多,整体,正面
954,赠品,_,价格,正面
955,_,好用,整体,正面
955,_,喜欢,整体,正面
955,_,物美价廉,价格,正面
956,_,比较好用,整体,正面
957,_,很划算,价格,正面
958,_,不好用,整体,负面
958,_,不好上色,功效,负面
959,_,_,_,_
960,_,很好,整体,正面
961,_,超薄,使用体验,正面
961,_,很好用,整体,正面
961,_,很好,整体,正面
962,颜色,漂亮,功效,正面
962,_,好用,整体,正面
963,_,赞,整体,正面
964,_,挺好用得,整体,正面
965,盒子,特别难打开,包装,负面
965,_,有点卡粉,使用体验,负面
966,_,坏了,其他,负面
967,_,很好用,整体,正面
967,_,不油腻,使用体验,正面
968,_,还不错,整体,正面
969,_,很不错,整体,正面
969,_,便宜,价格,正面
970,价格,很划算,价格,正面
970,_,不黏,使用体验,正面
970,_,很喜欢,整体,正面
971,_,不错,整体,正面
972,_,不好用,整体,负面
972,_,黏糊糊的,使用体验,负面
972,_,根本擦不掉胶,功效,负面
972,油纸,_,使用体验,负面
973,物流,很快,物流,正面
973,_,还不错,整体,正面
974,_,还不好上色,整体,正面
975,_,亲肤柔和,使用体验,正面
975,_,满意,整体,正面
976,活动,_,价格,正面
976,保湿,_,功效,正面
977,_,很好用,整体,正面
978,_,很喜欢,整体,正面
978,_,清爽,使用体验,正面
979,保湿效果,很好,功效,正面
979,_,很喜欢,整体,正面
979,味道,_,气味,正面
980,_,挺好用的,整体,正面
981,_,很清爽,使用体验,正面
982,_,特别好,整体,正面
982,_,特别好,整体,正面
983,_,还不错,整体,正面
984,_,不错,整体,正面
985,_,好好好,整体,正面
986,泡沫,细腻,使用体验,正面
986,包装,很好,包装,正面
986,_,柔软,使用体验,正面
986,_,舒服,使用体验,正面
987,_,正品,真伪,正面
987,_,挺好的,整体,正面
988,颜色,不符,功效,负面
988,亮片,太大,其他,负面
989,_,还可以,整体,正面
989,赠品,_,价格,正面
990,_,特别舒服,使用体验,正面
990,_,不黏腻,使用体验,正面
990,_,保湿,功效,正面
990,_,有美白,功效,正面
991,_,有点香,气味,正面
991,_,蛮温和,使用体验,正面
992,_,还行,整体,正面
993,_,还不错,整体,正面
994,_,还好,整体,正面
994,_,有一点紧绷,使用体验,负面
995,_,很好,整体,正面
995,_,物美价廉,价格,正面
996,味道,太大,气味,负面
996,_,一般般,整体,中性
997,_,不好,整体,负面
998,_,不錯,整体,正面
999,_,_,_,_
1000,_,不错,整体,正面
1001,_,好评,整体,正面
1002,_,很一般,整体,中性
1003,_,垃圾,整体,负面
1004,_,_,_,_
1005,颜色,很正,功效,正面
1005,_,不错,整体,正面
1006,_,还不错,整体,正面
1006,_,一点也不卡粉,使用体验,正面
1006,_,挺好的,整体,正面
1007,_,不错,整体,正面
1007,_,还可以,整体,正面
1008,_,蛮好的,整体,正面
1008,_,不油腻,使用体验,正面
1009,_,好用,整体,正面
1010,物流速度,太慢了,物流,正面
1010,_,不错,整体,正面
1011,_,好,整体,正面
1012,_,好用,整体,正面
1013,_,比较补水,功效,正面
1013,_,蛮好的,整体,正面
1014,_,舒服,整体,正面
1014,_,很好,整体,正面
1015,_,还不错,整体,正面
1016,_,挺滋润的,使用体验,正面
1016,_,还不错,整体,正面
1017,味道,不一样,气味,负面
1018,味道,淡淡的,气味,正面
1018,_,还行,整体,正面
1019,_,比较好推开,使用体验,正面
1019,_,比较滋润,使用体验,正面
1020,_,物美价廉,价格,正面
1020,_,五星好评,整体,正面
1021,_,不起泡,使用体验,正面
1021,_,喜欢,整体,正面
1022,_,还不错,整体,正面
1023,_,不错,整体,正面
1023,_,挺好的,整体,正面
1024,质量,很差,整体,负面
1024,_,穿不了,整体,负面
1025,_,不错,整体,正面
1025,_,物美价廉,价格,正面
1026,性价比,高,价格,正面
1026,_,还不错,整体,正面
1027,吸收,很好,使用体验,正面
1027,_,不错,整体,正面
1028,_,不好用,整体,负面
1028,_,有点胶味,气味,负面
1029,_,很滋润,使用体验,正面
1029,_,香香的,气味,正面
1029,_,很滋润,使用体验,正面
1029,_,不油,使用体验,正面
1030,_,还可以,整体,正面
1030,清香,_,气味,正面
1031,包装,很好,包装,正面
1031,香精味,太严重,气味,负面
1031,_,还可以,整体,正面
1031,_,喜欢,整体,正面
1032,快递态度,极差,物流,负面
1033,_,不错,整体,正面
1034,速度,很快,物流,正面
1034,_,很好,整体,正面
1035,_,是正品,真伪,正面
1036,_,很划算,价格,正面
1037,_,还用,整体,正面
1038,_,好有分量，很好用,整体,正面
1038,_,很好用，易吸收,整体,正面
1038,赠品,_,价格,正面
1039,_,没什么特别,整体,负面
1040,_,不错,整体,正面
1041,味道,喜欢,气味,正面
1041,_,活动价,价格,正面
1041,_,很服帖,使用体验,正面
1041,_,很补水,功效,正面
1042,_,不错,整体,正面
1043,_,很好,整体,正面
1043,_,贴肤,使用体验,正面
1043,_,不卡粉,使用体验,正面
1044,质量,不好,整体,负面
1044,_,没有胶水,其他,负面
1045,_,非常,整体,正面
1045,_,非常的好用,整体,正面
1046,_,还可以,整体,正面
1047,_,很喜欢,整体,正面
1048,收货,很快,物流,正面
1048,_,不错,整体,正面
1049,物流,很快,物流,正面
1049,包装,很漂亮,包装,正面
1049,_,很满意,整体,正面
1050,保湿效果,很好,功效,正面
1050,_,好用,整体,正面
1050,_,滑滑的,使用体验,正面
1051,_,不太好开,使用体验,负面
1052,洁肤,很好,功效,正面
1052,_,挺好的,整体,正面
1052,_,油腻腻,使用体验,正面
1053,_,很不错,整体,正面
1053,_,很划算,价格,正面
1054,_,挺润的,使用体验,正面
1055,_,不错,整体,正面
1055,_,是正品,真伪,正面
1056,_,还不错,整体,正面
1057,效果,太不好了,功效,负面
1058,味道,挺香的,气味,正面
1058,_,不错,整体,正面
1059,_,是正品,真伪,正面
1059,_,很值,价格,正面
1060,_,便宜,价格,正面
1061,价格,美丽,价格,正面
1061,_,很温和,使用体验,正面
1062,_,不错,整体,正面
1062,_,满意,整体,正面
1063,包装,_,包装,负面
1064,_,不错,整体,正面
1064,_,不错,整体,正面
1065,_,一点也不快,功效,负面
1066,_,物美价廉,价格,正面
1067,质量,还可以,整体,正面
1068,_,还可以,整体,正面
1069,_,有点少,尺寸,负面
1070,_,便宜,价格,正面
1070,_,好用,整体,正面
1070,_,多,其他,正面
1071,_,会有气泡,使用体验,负面
1071,_,有划痕,价格,负面
1072,_,过敏,使用体验,正面
1072,_,不晓得这个牌子 用了会不会过敏,使用体验,正面
1073,刷子,好刺,包装,正面
1073,_,很大的味道，以后再也不买这种便宜,包装,正面
1073,味道,_,气味,正面
1074,_,垃圾,整体,负面
1074,_,没有眉毛夹,功效,负面
1074,发错货,_,物流,正面
1075,_,喜欢,整体,正面
1076,_,是正品,真伪,正面
1076,_,非常喜欢,整体,正面
1077,包装,很好,包装,正面
1077,_,便宜,价格,正面
1078,泡泡,多,使用体验,正面
1078,_,还可以,整体,正面
1078,_,很好,功效,正面
1078,_,很舒服,使用体验,正面
1078,_,很划算,价格,正面
1078,去油效果,_,使用体验,正面
1079,包装送人,挺好,包装,正面
1079,_,好用,整体,正面
1080,_,好用,整体,正面
1081,_,还可以,整体,正面
1082,_,挺好用的,整体,正面
1083,服务,_,服务,正面
1084,_,很细腻,使用体验,正面
1084,_,自然,功效,正面
1084,_,很好,整体,正面
1084,_,满意,整体,正面
1085,_,温和,使用体验,正面
1085,_,不太刺激,使用体验,正面
1085,活动,_,价格,正面
1086,性价比,很高,价格,正面
1086,_,非常不错,整体,正面
1087,_,不错,整体,正面
1088,_,不错,整体,正面
1088,_,很好,整体,正面
1088,_,物超所值,整体,正面
1089,遮红,挺自然,功效,正面
1089,_,挺好,整体,正面
1090,清洁能力,挺好的,功效,正面
1090,_,不紧绷,使用体验,正面
1090,清洁能力,_,功效,正面
1091,_,过敏,使用体验,负面
1092,吸收,不油腻,使用体验,正面
1092,_,比较快,使用体验,正面
1093,_,非常满意,整体,正面
1094,_,非常好用,整体,正面
1094,_,满意,整体,正面
1095,便宜,_,价格,正面
1096,_,假的,真伪,负面
1096,_,防不了,功效,正面
1097,_,挺轻薄,使用体验,正面
1097,_,不错,整体,正面
1098,_,喜欢,整体,正面
1098,_,很清爽,使用体验,正面
1098,_,很满意,整体,正面
1099,赠品,很多,价格,正面
1099,_,不错,整体,正面
1100,清洁能力,干净,功效,正面
1100,_,很好用,整体,正面
1100,_,舒服,使用体验,正面
1101,_,很不错,整体,正面
1102,_,好用,整体,正面
1103,赠了,好多,价格,正面
1103,_,好评,整体,正面
1103,_,很好用,整体,正面
1103,赠品,_,价格,正面
1104,_,棒棒,整体,正面
1104,_,完好,包装,正面
1104,使用效果棒棒的，商家很贴心送了小礼品，包装,_,包装,正面
1105,价格,很优惠,价格,正面
1105,赠品,多,价格,正面
1105,_,挺好吸收,使用体验,正面
1106,_,还不错,整体,正面
1106,礼物,_,价格,正面
1107,笔芯,特别细,尺寸,负面
1107,_,不实惠,价格,负面
1108,控油效果,比较好,功效,正面
1108,_,不错,整体,正面
1109,_,好用,整体,正面
1110,_,坏的,其他,负面
1111,_,太细了,使用体验,负面
1111,_,差评,整体,负面
1112,_,很棒,整体,正面
1113,保湿效果,好,功效,正面
1113,_,无添加,整体,正面
1113,_,没有味道,气味,正面
1113,_,比较容易吸收,使用体验,正面
1114,_,可以,整体,正面
1114,_,不油腻,使用体验,正面
1115,_,不错,整体,正面
1115,_,挺好的,整体,正面
1115,_,很好用,整体,正面
1116,_,一点也不好,整体,负面
1116,_,过敏,使用体验,负面
1117,赠品,多多,价格,正面
1118,_,好评,整体,正面
1118,_,大爱,整体,正面
1119,味道,香香的,气味,正面
1119,_,很服帖,使用体验,正面
1119,_,很不错,整体,正面
1120,_,不错,整体,正面
1121,_,细腻,使用体验,正面
1121,_,轻薄,使用体验,正面
1121,_,一般,功效,中性
1121,_,挺保湿的,功效,正面
1121,遮瑕度,_,功效,正面
1122,补水效果,很好,功效,正面
1122,分量,很足,其他,正面
1122,_,还不错,整体,正面
1123,效果,不错,功效,正面
1123,_,不干,使用体验,正面
1124,味道,有点大,气味,负面
1124,_,还好,整体,正面
1125,_,挺划算的,价格,正面
1125,_,好评,整体,正面
1126,_,值得信赖,整体,正面
1127,_,很划算,价格,正面
1128,_,很难涂,使用体验,负面
1128,_,涂匀,使用体验,负面
1129,遮瑕,还可以,功效,正面
1130,粉质,粗糙,使用体验,负面
1130,_,上脏脏的,使用体验,负面
1131,遮暇,不错,功效,正面
1131,_,很服帖,使用体验,正面
1132,_,还行,整体,正面
1133,包装,可以,包装,正面
1133,_,很好看,包装,正面
1133,显色度,_,功效,正面
1134,物流,很快,物流,正面
1135,_,_,_,_
1136,外观,很耐看,包装,正面
1137,赠品,很多,价格,正面
1137,_,挺好用的,整体,正面
1137,_,真好,整体,正面
1138,刀片,跟刀架根本不稳,其他,负面
1138,刀架,根本不稳，松的,其他,负面
1138,_,松的根本不能用,整体,负面
1139,刀片,一点都不锋利,其他,负面
1139,_,差评,整体,负面
1140,发货速度,快,物流,正面
1140,_,好评,整体,正面
1141,_,很划算,价格,正面
1142,_,很适合,整体,正面
1143,_,好开心,整体,正面
1144,_,棒棒哒,整体,正面
1145,_,太好用,整体,正面
1145,_,很高级,整体,正面
1146,_,还不错,整体,正面
1146,_,方便,使用体验,正面
1147,价格,实惠,价格,正面
1147,精华,易推开,成分,正面
1147,_,好评,整体,正面
1148,_,不错,整体,正面
1149,_,非常不错,整体,正面
1150,_,不会差,整体,负面
1151,味道,不错,气味,正面
1151,_,不紧绷,使用体验,正面
1152,_,很刺鼻,气味,正面
1152,_,假货,真伪,负面
1153,包装,很好,包装,正面
1153,活动,比较划算,价格,正面
1154,_,非常好用,整体,正面
1154,_,不紧绷,使用体验,正面
1154,_,很舒服,整体,正面
1155,发货,有点慢,物流,负面
1155,泡沫,很细腻,使用体验,正面
1155,_,挺不错的,整体,正面
1156,_,好用,整体,正面
1156,_,不油腻,使用体验,正面
1156,_,很清爽,使用体验,正面
1157,_,比较实惠,价格,正面
1158,颜色,满意,功效,正面
1158,_,很不错,整体,正面
1158,_,喜欢,整体,正面
1158,_,轻便,其他,正面
1158,包装,_,包装,正面
1159,_,很好,整体,正面
1160,_,还可以,整体,正面
1161,_,软软的,使用体验,正面
1161,_,不错,整体,正面
1162,_,好用,整体,正面
1162,_,很大气,使用体验,正面
1163,补水效果,很好,功效,正面
1163,_,不错,整体,正面
1163,_,实惠,价格,正面
1163,_,好用,整体,正面
1164,质量,不靠谱,整体,负面
1165,_,还可以,整体,正面
1166,_,超级划算,价格,正面
1166,_,很漂亮,整体,正面
1166,_,润润的,使用体验,正面
1167,_,容易吸收,使用体验,正面
1167,_,不油腻,使用体验,正面
1167,_,不控油,使用体验,中性
1168,服务态度,差,服务,负面
1169,_,可以,整体,正面
1169,_,便宜实惠,价格,正面
1170,_,不好用,整体,负面
1170,_,真的,整体,正面
1171,_,很漂亮,整体,正面
1172,_,差评,整体,负面
1173,包装,不错,包装,正面
1174,_,很滋润,使用体验,正面
1175,_,喜欢,整体,正面
1176,滋润度,很够,使用体验,正面
1176,_,不油腻,使用体验,正面
1177,价格,很优惠,价格,正面
1177,_,不错,整体,正面
1177,_,好评,整体,正面
1178,_,挺满意的,整体,正面
1178,_,很好,物流,正面
1178,_,挺好用的,整体,正面
1178,服务态度,_,服务,正面
1179,活动,很多,价格,正面
1179,_,是正品,真伪,正面
1179,赠品,_,价格,正面
1180,送货,很快,物流,正面
1180,快递师傅,很耐心,物流,正面
1181,快递员服务,很好,物流,正面
1182,_,很好,整体,正面
1183,味道,挺喜欢,气味,正面
1183,价格,合适,价格,正面
1183,_,挺滋润,使用体验,正面
1184,_,不错,整体,正面
1185,_,还不错,整体,正面
1185,_,很舒服,使用体验,正面
1186,_,不错,整体,正面
1186,_,很水润,使用体验,正面
1187,_,很不错,整体,正面
1187,_,还可以,整体,正面
1188,_,很好用,整体,正面
1188,_,很干净,功效,正面
1188,_,不紧绷,使用体验,正面
1189,物流,快,物流,正面
1189,_,特价囤,价格,正面
1190,_,很小,尺寸,负面
1190,_,很精致,整体,正面
1190,_,有点小贵,价格,负面
1191,上妆效果,好,功效,正面
1192,_,服帖,使用体验,正面
1192,_,滋润,使用体验,正面
1192,_,蛮好的,整体,正面
1193,_,还不错,整体,正面
1194,_,很好,整体,正面
1194,性价比,_,价格,正面
1195,发货,快,物流,正面
1195,_,挺好的,整体,正面
1196,_,不上色,功效,负面
1197,快递,杠杠滴,物流,正面
1198,_,不开,使用体验,负面
1199,_,很一般,整体,中性
1200,_,很好用,整体,正面
1200,_,非常好,整体,正面
1201,_,很好,整体,正面
1202,_,真的可以,功效,正面
1202,_,比较干燥,使用体验,负面
1202,价位，补水,_,价格,正面
1203,_,差不多,整体,负面
1203,_,还可以,整体,负面
1204,物流,快,物流,正面
1205,_,很满意,整体,正面
1206,_,很不错,整体,正面
1206,_,干净,功效,正面
1206,_,不紧绷,使用体验,正面
1207,_,好用,整体,正面
1207,_,不油腻,使用体验,正面
1207,_,很自然,使用体验,正面
1207,_,服帖,使用体验,正面
1208,_,还好,整体,正面
1208,_,撕掉的时候特别疼,使用体验,负面
1208,_,特别疼。而且毛孔变得非常大特别大,尺寸,正面
1209,_,挺好的,整体,正面
1209,_,物美价廉实惠,整体,正面
1209,_,蛮锋利的,功效,正面
1209,_,特别好用喜欢,整体,正面
1209,刀片,_,其他,正面
1210,_,没洗一样,功效,负面
1211,_,很漂亮,包装,正面
1211,_,不是很细腻,使用体验,负面
1211,_,不是跟自然,使用体验,负面
1212,_,有点点色差,功效,负面
1213,价格,不贵,价格,正面
1213,_,很好用,整体,正面
1214,_,差评,整体,负面
1215,补水,不错,功效,正面
1215,_,很清爽,使用体验,正面
1215,_,滋润,使用体验,正面
1215,_,很安心，不错,整体,正面
1216,_,很容易掉色,功效,正面
1217,_,很便宜,价格,正面
1217,_,好用,整体,正面
1217,_,喜欢,整体,正面
1217,_,好评,整体,正面
1217,_,好评,整体,正面
1218,_,很清爽,使用体验,正面
1218,_,还行,整体,正面
1219,_,_,_,_
1220,快递小哥服务,好,物流,正面
1220,速度,快,物流,正面
1221,_,好用,整体,正面
1222,物流,有点慢,物流,正面
1222,快递小哥,很好,物流,正面
1223,_,不错,整体,正面
1223,_,不紧绷,使用体验,正面
1223,_,很好,整体,正面
1224,送货,快,物流,正面
1225,_,还不错,整体,正面
1226,_,有点掉粉,功效,负面
1227,质量,很好,整体,正面
1227,_,不错,整体,正面
1227,_,不错,整体,正面
1227,_,很好闻,气味,正面
1228,_,便宜实惠,价格,正面
1228,_,非常好用,整体,正面
1229,_,很好,整体,正面
1230,_,好用,整体,正面
1231,_,没仔细看,整体,正面
1232,_,比较舒服,使用体验,正面
1232,_,好,整体,正面
1233,服务，送货速度,快,物流,正面
1233,_,很好,整体,正面
1234,香皂味,比较浓,气味,负面
1234,价格,便宜,价格,正面
1234,_,不是那么好,整体,负面
1235,泡沫,细腻,使用体验,正面
1235,香味,淡淡的,气味,正面
1235,_,很舒服,整体,正面
1235,_,是正品,真伪,正面
1235,_,很喜欢,整体,正面
1236,价格,不贵,价格,正面
1236,_,挺好用的,整体,正面
1236,_,有刺激,使用体验,正面
1237,_,挺不错的,整体,正面
1238,包装,太随意了,包装,负面
1239,_,不能用,整体,负面
1239,_,脸红肿,使用体验,负面
1239,_,痒的,使用体验,负面
1240,_,是正品,真伪,正面
1240,_,挺好,整体,正面
1241,_,非常好用,整体,正面
1242,价钱,很便宜了,价格,正面
1242,_,很不错,整体,正面
1243,_,不漏粉,整体,负面
1243,_,有点大了,尺寸,负面
1244,质量,很好,整体,正面
1244,_,很好看,整体,正面
1245,效果,差不多,功效,负面
1246,_,很不错,整体,正面
1246,_,非常好,整体,正面
1246,客服,_,服务,正面
1247,_,太油腻,使用体验,负面
1247,_,抹不均匀,使用体验,负面
1248,_,挺好,整体,正面
1249,效果,相当不错,功效,正面
1249,_,简单,其他,正面
1249,_,非常满意,整体,正面
1250,塑料袋包装,好多,包装,正面
1251,_,小巧,尺寸,正面
1251,_,适用 价格不贵,整体,正面
1251,价格,_,价格,正面
1252,_,非常好用,整体,正面
1252,_,比较滋润,使用体验,正面
1253,_,可以,整体,正面
1254,_,很好用,整体,正面
1255,_,很香,气味,正面
1255,_,很顺滑,气味,正面
1255,_,持香,气味,正面
1255,_,很长,气味,正面
1256,_,很好,整体,正面
1256,_,非常好,整体,正面
1256,_,是正品,真伪,正面
1256,_,好评,整体,正面
1257,送货,迅速,物流,正面
1257,_,好用,整体,正面
1257,_,保湿,功效,正面
1258,包装,很漂亮,包装,正面
1258,_,不是很小,包装,正面
1258,_,很贴心，还送了个小镊子，胶是白色,服务,正面
1259,活动,没有活动，但也比商场便宜,价格,正面
1259,_,很好,整体,正面
1259,活动,_,价格,正面
1260,_,特别划算,价格,正面
1260,_,便宜了很多,价格,正面
1261,_,很喜欢,整体,正面
1262,_,还可以,整体,正面
1263,精华,很多,成分,正面
1263,_,很补水,功效,正面
1263,_,满水润,使用体验,正面
1264,遮瑕效果,不错,功效,正面
1264,_,喜欢,整体,正面
1264,_,蛮持久的,功效,正面
1265,_,好用,整体,正面
1265,_,便宜,价格,正面
1266,_,蛮好滴,整体,正面
1267,吸收,不错,功效,正面
1267,_,清爽,使用体验,正面
1267,_,不油腻,使用体验,正面
1268,_,挺好的,整体,正面
1268,_,很划算,价格,正面
1269,味道,太刺鼻,气味,负面
1269,_,不开 更容易掉色,功效,负面
1269,_,更容易掉色 太垃圾了,整体,负面
1270,_,挺柔软的,使用体验,正面
1270,_,好用,气味,正面
1271,补水效果,挺好的,功效,正面
1271,_,挺满意的,整体,正面
1271,_,还不错,整体,正面
1272,_,干性皮肤，用着水润,使用体验,正面
1273,香味,很喜欢,气味,正面
1273,活动,很划算,价格,正面
1273,_,很好用,整体,正面
1274,_,最差,整体,负面
1274,_,烂四块,功效,负面
1275,卖家,_,包装,正面
1276,吸收,很快,使用体验,正面
1276,_,清爽,使用体验,正面
